user	instance_id	displayed_text	I carefully went over the examples and the instructions.:::Yes	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Explicitly states: no relation	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Correlation	span_annotation:::Causation	span_annotation:::Explicit mentions of no relation
5c12c7a26d1ac90001024256	Biology_438_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We show that the root-feeding larvae use complexes between iron and benzoxazinoid secondary metabolites to identify maize as a host, to forage within the maize root system, and to increase their growth. We identify an iron transporter that allows the corn rootworm to benefit from complexes between iron and benzoxazinoids. In addition, root-feeding WCR larvae prefer benzoxazinoidproducing maize plants and require benzoxazinoids to identify crown roots as the preferred feeding site (6) .""><b>Finding:</b></span> We identify an iron transporter that allows the corn rootworm to benefit from complexes between iron and benzoxazinoids."		3																							[]	[{'start': 738, 'end': 745, 'span': 'benefit', 'annotation': 'Causation'}]	[]
5c12c7a26d1ac90001024256	Biology_tweet_155_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 4c, d , e, f). Sons of males that had been exposed to a single heatwave in the previous generation showed a 25% reduction in mating success and subsequent offspring production, compared with controls whose fathers had not experienced heatwave conditions ( Fig. Critically, these same transgenerational effects were also evident when mature inseminated sperm alone had experienced the same conditions within the female: sons fertilised by heatwave-exposed spermatozoa in the female tract suffered 25 to 40% reductions in their reproductive output and mating success, compared with sons from parents where the mother had experienced the heatwave before mating and sperm storage, or controls where no heatwaves were experienced ( Fig.""><b>Finding:</b></span> Sons of males that had been exposed to a single heatwave in the previous generation showed a 25% reduction in mating success and subsequent offspring production, compared with controls whose fathers had not experienced heatwave conditions ( Fig."		3																							[]	[{'start': 1007, 'end': 1020, 'span': '25% reduction', 'annotation': 'Causation'}]	[]
5c12c7a26d1ac90001024256	Biology_78_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""We can't say definitively that the Liberian greenbul is the same bird as the icterine greenbul, but we have presented enough evidence that makes any other explanation seem highly unlikely."" And it's not like the purported new species was even a hybrid - analysis also excluded that probability, leaving the researchers to hypothesise that the 'Liberian' greenbul was just an icterine greenbul with a juvenile nutritional deficiency that caused changes to its plumage. But despite the thorough genetic analysis and unlikely alternative explanations, we can't yet say that the elusive birds absolutely, definitely don't exist - it looks like once something becomes a species, unspecying it is a tougher ask.""><b>Finding:</b></span> And it's not like the purported new species was even a hybrid - analysis also excluded that probability, leaving the researchers to hypothesise that the 'Liberian' greenbul was just an icterine greenbul with a juvenile nutritional deficiency that caused changes to its plumage."		3																							[]	[{'start': 1234, 'end': 1248, 'span': 'caused changes', 'annotation': 'Causation'}]	[{'start': 1065, 'end': 1090, 'span': 'excluded that probability', 'annotation': 'Explicit mentions of no relation'}]
5c12c7a26d1ac90001024256	Causality Examples.html	Causality Examples	I carefully went over the examples and the instructions.:::Yes																								[]	[]	[]
5c12c7a26d1ac90001024256	Biology_tweet_155_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our 1st paper ( showing #heatwave damage to #male #reproduction &amp; #sperm in a #insect model; out in @username! Thanks to @username @username @username @username Matt D, Aly L, Lukasz M, Laura H &amp; Paul T. 🌞🐞 @username @username @username. ""><b>Finding:</b></span> Our 1st paper ( showing #heatwave damage to #male #reproduction &amp; #sperm in a #insect model; out in @username! Thanks to @username @username @username @username Matt D, Aly L, Lukasz M, Laura H &amp; Paul T. 🌞🐞 @username @username @username. "		3																							[]	[{'start': 462, 'end': 468, 'span': 'damage', 'annotation': 'Causation'}]	[]
5c12c7a26d1ac90001024256	Biology_170_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Expecting to see behavioral disruptions in the drugged fish, which the researchers did, they also saw reduced orienting behaviors by the healthy fish. As the project progressed, fish were exposed to non-fish objects, which failed to initiate social orienting. Eventually, the research team concluded that zebrafish copy each other's motions and are dependent on another socially engaged fish to begin social orienting.""><b>Finding:</b></span> As the project progressed, fish were exposed to non-fish objects, which failed to initiate social orienting."					4																				[]	[]	[{'start': 672, 'end': 678, 'span': 'failed', 'annotation': 'Explicit mentions of no relation'}]
5c12c7a26d1ac90001024256	Biology_26_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Based upon this technology, we now have a greater understanding of transcriptome regulation, with potential to lead to therapeutic targets and better disease diagnostics."" The vlincRNAs were shown to be present in cancerous cells as well as stem cells and normal human tissues. Researchers found that some of these vlincRNAs are co-opted by cancer-associated transcriptional programs.""><b>Finding:</b></span> The vlincRNAs were shown to be present in cancerous cells as well as stem cells and normal human tissues."					4																				[]	[]	[{'start': 741, 'end': 751, 'span': 'as well as', 'annotation': 'Explicit mentions of no relation'}]
5c12c7a26d1ac90001024256	Biology_438_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These lines were essential for the identification of the benzoxazinoid that - after binding to iron - forms the compound that the rootworm recognizes and uses as a cue for plant selection. The fact that the Western corn rootworm is able to perceive iron complexes and to adjust its dietary behavior accordingly is also relevant for the understanding of food chains. We therefore expect that other higher organisms also have the ability to perceive biologically available forms of trace elements and to ingest them to improve their nutrient balance,"" says Matthias Erb.""><b>Finding:</b></span> The fact that the Western corn rootworm is able to perceive iron complexes and to adjust its dietary behavior accordingly is also relevant for the understanding of food chains."		3																							[]	[{'start': 841, 'end': 847, 'span': 'adjust', 'annotation': 'Causation'}]	[]
5c12c7a26d1ac90001024256	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]	[]
5c12c7a26d1ac90001024256	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.					4																				[]	[]	[]
5fe52ccca4feb03293fbf3a6	Biology_78_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In contrast, there were 9 single-bp changes and a 2-bp indel between Icterine/Liberian Greenbul sequences and that of Spotted Greenbul. That the Liberian Greenbul was heterozyogous at none of these positions strongly suggests that it was not an Icterine 9 Spotted Greenbul hybrid. The current study has failed to find any significant genetic distance between Icterine and Liberian Greenbuls, whilst demonstrating large and diagnostic genetic distances between other species of greenbul in the genus Phyllastrephus.""><b>Finding:</b></span> That the Liberian Greenbul was heterozyogous at none of these positions strongly suggests that it was not an Icterine 9 Spotted Greenbul hybrid."				1																					[]	[]	[]
5fe52ccca4feb03293fbf3a6	Experience.html	Experience									4							2			4						[]	[]	[]
5fe52ccca4feb03293fbf3a6	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
5fe52ccca4feb03293fbf3a6	Biology_26_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Overall, 341 of the original 580 tumor vlincRNAs ( Table 1) overlap ENCODE vlincRNAs identified from mostly different cell lines, using a different sequencing platform (p-value 1.54 × 10 -45 ). VlincRNAs were found in all cell lines tested, including non-cancerous cell lines and tissues (Table 1) . Embryonic stem cell line H1-hEsc expressed 469 such regions, while non-cancerous normal human epidermal keratinocyte line (NHEK) and normal human umbilical vein endothelial cells (HUVEC) expressed 248 and 340 vlincRNAs, respectively (Table 1; Additional File 1,  Table S1 ).""><b>Finding:</b></span> VlincRNAs were found in all cell lines tested, including non-cancerous cell lines and tissues (Table 1) ."				1																					[]	[]	[]
5fe52ccca4feb03293fbf3a6	Biology_tweet_93_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: MT @username: Climate change and annual survival in a temperate passerine (Long-tailed Tit)  (Oikos)""><b>Finding:</b></span> MT @username: Climate change and annual survival in a temperate passerine (Long-tailed Tit)  (Oikos)"				1																					[]	[]	[]
